Tahun,Bulan,Tanggal,Jam,O3_Concentration_ppb,(%) O3_Concentration_ppb,PGA_Gain,(%) PGA_Gain,Instrument_Gain,(%) Instrument_Gain,Lamp_Current_mA,(%) Lamp_Current_mA,Gas_Pressure_torr,(%) Gas_Pressure_torr,Ambient_Pressure_torr,(%) Ambient_Pressure_torr,Chassis_Temp_C,(%) Chassis_Temp_C,Lamp_Temp_C,(%) Lamp_Temp_C,Status_Code,(%) Status_Code,Operation_State,(%) Operation_State,Units_Code,(%) Units_Code,Filter_Type,(%) Filter_Type
2026,3,17,21,14.7756,100.0,128.0,100.0,1.4168,100.0,9.9172,100.0,636.0649,100.0,652.3866,100.0,33.4838,100.0,49.9986,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2026,3,17,22,9.1589,80.0,128.0,100.0,1.4168,100.0,9.9135,100.0,635.7641,100.0,652.0791,100.0,33.495,100.0,50.0008,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2026,3,17,23,8.1554,100.0,128.0,100.0,1.4168,100.0,9.9129,100.0,635.3068,100.0,651.6319,100.0,33.5125,100.0,49.9994,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,18,0,9.9721,90.0,128.0,100.0,1.4168,100.0,9.9137,100.0,635.136,100.0,651.4618,100.0,33.5418,100.0,50.0004,100.0,2.0,100.0,3.2167,100.0,1.0,100.0,1.0,100.0
2026,3,18,1,11.6083,93.3333,128.0,100.0,1.4168,100.0,9.9154,100.0,634.9604,100.0,651.3048,100.0,33.5972,100.0,49.9996,100.0,2.0,100.0,2.9667,100.0,1.0,100.0,1.0,100.0
2026,3,18,2,10.0325,95.0,128.0,100.0,1.4168,100.0,9.9156,100.0,634.8646,100.0,651.1924,100.0,33.5913,100.0,50.0005,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,18,3,7.5607,96.6667,128.0,100.0,1.4168,100.0,9.9142,100.0,634.79,100.0,651.1145,100.0,33.6075,100.0,50.0009,100.0,2.0,100.0,4.4167,100.0,1.0,100.0,1.0,100.0
2026,3,18,4,10.2589,93.3333,128.0,100.0,1.4168,100.0,9.9114,100.0,635.1024,100.0,651.4144,100.0,33.7523,100.0,49.9997,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,18,5,14.1794,95.0,128.0,100.0,1.4168,100.0,9.9092,100.0,635.3959,100.0,651.716,100.0,33.6925,100.0,49.9993,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2026,3,18,6,12.109,100.0,128.0,100.0,1.4168,100.0,9.9115,100.0,635.908,100.0,652.247,100.0,33.5582,100.0,50.0008,100.0,2.0,100.0,3.0,100.0,1.0,100.0,1.0,100.0
2026,3,18,7,14.7317,88.3333,128.0,98.3333,1.4168,98.3333,9.9128,98.3333,636.4446,98.3333,652.8033,98.3333,33.5614,98.3333,49.9996,98.3333,2.0,98.3333,2.7627,98.3333,1.0,98.3333,1.0,98.3333
2026,3,18,8,18.2629,98.3333,128.0,100.0,1.4168,100.0,9.9137,100.0,636.4899,100.0,652.8462,100.0,33.5717,100.0,49.9991,100.0,2.0,100.0,3.5167,100.0,1.0,100.0,1.0,100.0
2026,3,18,9,19.8764,100.0,128.0,100.0,1.4168,100.0,9.9116,100.0,636.2521,100.0,652.5817,100.0,33.5277,100.0,50.0001,100.0,2.0,100.0,4.2667,100.0,1.0,100.0,1.0,100.0
2026,3,18,10,20.1968,100.0,128.0,100.0,1.4168,100.0,9.9103,100.0,635.8027,100.0,652.1275,100.0,33.5053,100.0,50.0016,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,18,11,20.8431,100.0,128.0,100.0,1.4168,100.0,9.911,100.0,634.9639,100.0,651.2794,100.0,33.4235,100.0,50.0002,100.0,2.0,100.0,3.4333,100.0,1.0,100.0,1.0,100.0
2026,3,18,12,20.1875,96.6667,128.0,100.0,1.4168,100.0,9.913,100.0,634.2488,100.0,650.5421,100.0,33.4495,100.0,50.0006,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,18,13,20.6657,100.0,128.0,100.0,1.4168,100.0,9.9139,100.0,633.6925,100.0,649.9582,100.0,33.4723,100.0,50.0004,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,18,14,20.3701,98.3333,128.0,100.0,1.4168,100.0,9.9134,100.0,633.711,100.0,649.9909,100.0,33.4915,100.0,50.0008,100.0,2.0,100.0,4.0833,100.0,1.0,100.0,1.0,100.0
2026,3,18,15,18.1796,90.0,128.0,100.0,1.4168,100.0,9.9103,100.0,634.0454,100.0,650.3429,100.0,33.5178,100.0,50.0006,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2026,3,18,16,15.5606,100.0,128.0,100.0,1.4168,100.0,9.9108,100.0,634.6085,100.0,650.9155,100.0,33.501,100.0,49.9996,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,18,17,14.933,76.6667,128.0,100.0,1.4168,100.0,9.9142,100.0,635.215,100.0,651.5319,100.0,33.4897,100.0,49.9999,100.0,2.0,100.0,3.2167,100.0,1.0,100.0,1.0,100.0
2026,3,18,18,8.5014,96.6667,128.0,100.0,1.4168,100.0,9.9164,100.0,635.7057,100.0,652.0484,100.0,33.4958,100.0,49.9996,100.0,2.0,100.0,2.85,100.0,1.0,100.0,1.0,100.0
2026,3,18,19,4.3499,100.0,128.0,100.0,1.4168,100.0,9.9161,100.0,636.1579,100.0,652.5054,100.0,33.5577,100.0,50.0001,100.0,2.0,100.0,3.05,100.0,1.0,100.0,1.0,100.0
2026,3,18,20,3.3594,96.6667,128.0,100.0,1.4168,100.0,9.9143,100.0,636.282,100.0,652.6286,100.0,33.5873,100.0,50.0005,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,18,21,2.482,90.0,128.0,100.0,1.4168,100.0,9.913,100.0,636.1114,100.0,652.4441,100.0,33.5355,100.0,49.9998,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,18,22,2.4971,86.6667,128.0,98.3333,1.4168,98.3333,9.9131,98.3333,635.954,98.3333,652.2957,98.3333,33.5108,98.3333,49.9996,98.3333,2.0,98.3333,3.8475,98.3333,1.0,98.3333,1.0,98.3333
2026,3,18,23,2.0995,90.0,128.0,100.0,1.4168,100.0,9.9145,100.0,635.2801,100.0,651.6347,100.0,33.5497,100.0,50.0,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2026,3,19,0,1.4489,100.0,128.0,100.0,1.4168,100.0,9.9153,100.0,635.0309,100.0,651.379,100.0,33.5602,100.0,49.9995,100.0,2.0,100.0,2.8,100.0,1.0,100.0,1.0,100.0
2026,3,19,1,1.4194,93.3333,128.0,100.0,1.4168,100.0,9.9155,100.0,634.6311,100.0,650.9889,100.0,33.6028,100.0,49.9989,100.0,2.0,100.0,3.6167,100.0,1.0,100.0,1.0,100.0
2026,3,19,2,5.9117,83.3333,128.0,100.0,1.4168,100.0,9.9138,100.0,634.4795,100.0,650.8261,100.0,33.5527,100.0,50.0015,100.0,2.0,100.0,4.35,100.0,1.0,100.0,1.0,100.0
2026,3,19,3,3.6388,86.6667,128.0,100.0,1.4168,100.0,9.913,100.0,634.5492,100.0,650.9043,100.0,33.5272,100.0,50.0001,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,19,4,1.5968,100.0,128.0,100.0,1.4168,100.0,9.9109,100.0,634.8606,100.0,651.2273,100.0,33.6847,100.0,50.0011,100.0,2.0,100.0,3.4667,100.0,1.0,100.0,1.0,100.0
2026,3,19,5,1.3803,100.0,128.0,100.0,1.4168,100.0,9.9118,100.0,635.4884,100.0,651.8539,100.0,33.65,100.0,49.9993,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2026,3,19,6,9.9063,96.6667,128.0,100.0,1.4168,100.0,9.9128,100.0,636.044,100.0,652.38,100.0,33.5487,100.0,49.9994,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2026,3,19,7,19.0472,100.0,128.0,100.0,1.4168,100.0,9.9134,100.0,636.3367,100.0,652.6859,100.0,33.5153,100.0,49.9997,100.0,2.0,100.0,4.1833,100.0,1.0,100.0,1.0,100.0
2026,3,19,8,21.8926,100.0,128.0,100.0,1.4168,100.0,9.91,100.0,636.264,100.0,652.6147,100.0,33.539,100.0,50.0002,100.0,2.0,100.0,4.1833,100.0,1.0,100.0,1.0,100.0
2026,3,19,9,22.5267,100.0,128.0,100.0,1.4168,100.0,9.9102,100.0,635.9842,100.0,652.3139,100.0,33.5032,100.0,50.001,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,19,10,20.6521,78.3333,128.0,100.0,1.4168,100.0,9.9109,100.0,635.4679,100.0,651.8006,100.0,33.484,100.0,50.0004,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,19,11,21.0691,93.3333,128.0,100.0,1.4168,100.0,9.9132,100.0,634.4152,100.0,650.7334,100.0,33.4402,100.0,49.9999,100.0,2.0,100.0,2.8333,100.0,1.0,100.0,1.0,100.0
2026,3,19,12,21.5083,98.3333,128.0,100.0,1.4168,100.0,9.9137,100.0,633.577,100.0,649.8606,100.0,33.4275,100.0,49.9984,100.0,2.0,100.0,3.1667,100.0,1.0,100.0,1.0,100.0
2026,3,19,13,21.994,100.0,128.0,100.0,1.4168,100.0,9.9126,100.0,633.0252,100.0,649.2889,100.0,33.4058,100.0,49.9993,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2026,3,19,14,22.0505,100.0,128.0,100.0,1.4168,100.0,9.91,100.0,633.1799,100.0,649.4007,100.0,33.4545,100.0,49.9996,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,19,15,21.2818,100.0,128.0,100.0,1.4168,100.0,9.9095,100.0,633.6818,100.0,649.9307,100.0,33.5578,100.0,50.0004,100.0,2.0,100.0,3.8,100.0,1.0,100.0,1.0,100.0
2026,3,19,16,19.9556,100.0,128.0,100.0,1.4168,100.0,9.9133,100.0,633.9369,100.0,650.23,100.0,33.4678,100.0,49.9984,100.0,2.0,100.0,3.0833,100.0,1.0,100.0,1.0,100.0
2026,3,19,17,14.9231,98.3333,128.0,98.3333,1.4168,98.3333,9.916,98.3333,634.739,98.3333,651.0528,98.3333,33.5441,98.3333,50.0006,98.3333,2.0,98.3333,2.9661,98.3333,1.0,98.3333,1.0,98.3333
2026,3,19,18,12.8101,98.3333,128.0,100.0,1.4168,100.0,9.9158,100.0,635.0504,100.0,651.3851,100.0,33.564,100.0,49.9999,100.0,2.0,100.0,3.7333,100.0,1.0,100.0,1.0,100.0
2026,3,19,19,11.1041,86.6667,128.0,100.0,1.4168,100.0,9.9133,100.0,635.6881,100.0,652.0188,100.0,33.5532,100.0,49.999,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,19,20,17.1885,100.0,128.0,100.0,1.4168,100.0,9.9135,100.0,636.0654,100.0,652.3871,100.0,33.527,100.0,50.0007,100.0,2.0,100.0,4.2,100.0,1.0,100.0,1.0,100.0
2026,3,19,21,7.0091,96.6667,128.0,100.0,1.4168,100.0,9.913,100.0,636.1541,100.0,652.4938,100.0,33.5615,100.0,50.0005,100.0,2.0,100.0,3.3667,100.0,1.0,100.0,1.0,100.0
2026,3,19,22,4.7158,100.0,128.0,100.0,1.4168,100.0,9.9156,100.0,635.8202,100.0,652.1712,100.0,33.5698,100.0,50.0013,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2026,3,19,23,4.0057,100.0,128.0,100.0,1.4168,100.0,9.9159,100.0,635.4268,100.0,651.7792,100.0,33.5797,100.0,50.0,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,20,0,2.5657,93.3333,128.0,100.0,1.4168,100.0,9.9154,100.0,635.0701,100.0,651.4177,100.0,33.5525,100.0,49.9995,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,20,1,2.4149,100.0,128.0,100.0,1.4168,100.0,9.9126,100.0,634.8173,100.0,651.168,100.0,33.5493,100.0,50.0007,100.0,2.0,100.0,4.1667,100.0,1.0,100.0,1.0,100.0
2026,3,20,2,3.3361,83.3333,128.0,100.0,1.4168,100.0,9.913,100.0,634.5557,100.0,650.9035,100.0,33.556,100.0,50.0,100.0,2.0,100.0,4.0167,100.0,1.0,100.0,1.0,100.0
2026,3,20,3,3.8974,93.3333,128.0,100.0,1.4168,100.0,9.9139,100.0,634.505,100.0,650.877,100.0,33.5438,100.0,50.0006,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2026,3,20,4,3.0102,83.3333,128.0,100.0,1.4168,100.0,9.9146,100.0,634.8543,100.0,651.2242,100.0,33.6282,100.0,50.002,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2026,3,20,5,3.1602,100.0,128.0,100.0,1.4168,100.0,9.9129,100.0,635.4428,100.0,651.7968,100.0,33.5592,100.0,49.9992,100.0,2.0,100.0,3.2667,100.0,1.0,100.0,1.0,100.0
2026,3,20,6,7.8083,91.6667,128.0,100.0,1.4168,100.0,9.9114,100.0,636.0217,100.0,652.3663,100.0,33.4927,100.0,49.9992,100.0,2.0,100.0,4.4,100.0,1.0,100.0,1.0,100.0
2026,3,20,7,16.7345,100.0,128.0,100.0,1.4168,100.0,9.9108,100.0,636.4161,100.0,652.7358,100.0,33.485,100.0,50.0004,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,20,8,24.5518,100.0,128.0,100.0,1.4168,100.0,9.9102,100.0,636.4031,100.0,652.7379,100.0,33.5247,100.0,49.9996,100.0,2.0,100.0,3.7167,100.0,1.0,100.0,1.0,100.0
2026,3,20,9,25.3119,100.0,128.0,100.0,1.4168,100.0,9.9131,100.0,635.9499,100.0,652.2944,100.0,33.4557,100.0,49.999,100.0,2.0,100.0,3.0667,100.0,1.0,100.0,1.0,100.0
2026,3,20,10,25.277,100.0,128.0,100.0,1.4168,100.0,9.9145,100.0,635.3268,100.0,651.6646,100.0,33.4238,100.0,49.9994,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2026,3,20,11,27.3704,90.0,128.0,100.0,1.4168,100.0,9.9147,100.0,634.618,100.0,650.9409,100.0,33.3947,100.0,50.0007,100.0,2.0,100.0,3.75,100.0,1.0,100.0,1.0,100.0
2026,3,20,12,25.7528,100.0,128.0,100.0,1.4168,100.0,9.9116,100.0,633.9216,100.0,650.2226,100.0,33.4358,100.0,50.0006,100.0,2.0,100.0,4.2333,100.0,1.0,100.0,1.0,100.0
2026,3,20,13,23.4214,100.0,128.0,100.0,1.4168,100.0,9.9112,100.0,633.6785,100.0,649.9558,100.0,33.4858,100.0,49.9999,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,20,14,20.4939,91.6667,128.0,100.0,1.4168,100.0,9.9108,100.0,633.723,100.0,650.0105,100.0,33.4928,100.0,49.999,100.0,2.0,100.0,3.2833,100.0,1.0,100.0,1.0,100.0
2026,3,20,15,19.9299,100.0,128.0,100.0,1.4168,100.0,9.9138,100.0,633.8522,100.0,650.1517,100.0,33.5252,100.0,49.9993,100.0,2.0,100.0,2.8833,100.0,1.0,100.0,1.0,100.0
2026,3,20,16,19.8426,100.0,128.0,100.0,1.4168,100.0,9.9155,100.0,634.4222,100.0,650.7389,100.0,33.4648,100.0,49.9986,100.0,2.0,100.0,2.8,100.0,1.0,100.0,1.0,100.0
2026,3,20,17,18.1483,76.6667,128.0,100.0,1.4168,100.0,9.9162,100.0,634.9196,100.0,651.2655,100.0,33.4998,100.0,49.9989,100.0,2.0,100.0,4.3167,100.0,1.0,100.0,1.0,100.0
2026,3,20,18,10.7521,100.0,128.0,100.0,1.4168,100.0,9.913,100.0,635.402,100.0,651.7346,100.0,33.5977,100.0,50.0003,100.0,2.0,100.0,4.25,100.0,1.0,100.0,1.0,100.0
2026,3,20,19,8.426,100.0,128.0,100.0,1.4168,100.0,9.9126,100.0,635.776,100.0,652.1273,100.0,33.5705,100.0,50.0013,100.0,2.0,100.0,4.05,100.0,1.0,100.0,1.0,100.0
2026,3,20,20,8.4733,100.0,128.0,100.0,1.4168,100.0,9.9141,100.0,636.3718,100.0,652.7476,100.0,33.576,100.0,49.9992,100.0,2.0,100.0,3.1333,100.0,1.0,100.0,1.0,100.0
2026,3,20,21,14.1714,100.0,128.0,100.0,1.4168,100.0,9.9164,100.0,636.393,100.0,652.7744,100.0,33.5803,100.0,49.9994,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,20,22,12.6149,100.0,128.0,100.0,1.4168,100.0,9.9167,100.0,636.218,100.0,652.5961,100.0,33.5647,100.0,49.9994,100.0,2.0,100.0,3.3833,100.0,1.0,100.0,1.0,100.0
2026,3,20,23,5.4677,91.6667,128.0,100.0,1.4168,100.0,9.9141,100.0,635.7591,100.0,652.1299,100.0,33.565,100.0,50.0004,100.0,2.0,100.0,4.3833,100.0,1.0,100.0,1.0,100.0
2026,3,21,0,2.7745,100.0,128.0,100.0,1.4168,100.0,9.9127,100.0,635.3902,100.0,651.7571,100.0,33.5455,100.0,50.0008,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,21,1,2.6314,96.6667,128.0,100.0,1.4168,100.0,9.9126,100.0,635.1173,100.0,651.4865,100.0,33.53,100.0,49.9997,100.0,2.0,100.0,3.6167,100.0,1.0,100.0,1.0,100.0
2026,3,21,2,2.2842,100.0,128.0,100.0,1.4168,100.0,9.9157,100.0,635.1839,100.0,651.5672,100.0,33.5543,100.0,49.9997,100.0,2.0,100.0,2.95,100.0,1.0,100.0,1.0,100.0
2026,3,21,3,2.4811,100.0,128.0,100.0,1.4168,100.0,9.9159,100.0,635.3747,100.0,651.7573,100.0,33.596,100.0,49.9993,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,21,4,2.3985,100.0,128.0,100.0,1.4168,100.0,9.9148,100.0,635.4418,100.0,651.8194,100.0,33.6722,100.0,50.001,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2026,3,21,5,3.9082,100.0,128.0,100.0,1.4168,100.0,9.9104,100.0,635.7612,100.0,652.1079,100.0,33.502,100.0,49.9997,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,21,6,6.7424,91.6667,128.0,98.3333,1.4168,98.3333,9.9107,98.3333,636.334,98.3333,652.6766,98.3333,33.3707,98.3333,49.9997,98.3333,2.0,98.3333,4.0508,98.3333,1.0,98.3333,1.0,98.3333
2026,3,21,7,9.3723,98.3333,128.0,100.0,1.4168,100.0,9.9117,100.0,636.3303,100.0,652.6833,100.0,33.3515,100.0,49.9997,100.0,2.0,100.0,3.3,100.0,1.0,100.0,1.0,100.0
2026,3,21,8,17.3702,90.0,128.0,100.0,1.4168,100.0,9.9144,100.0,636.16,100.0,652.5178,100.0,33.3872,100.0,50.0009,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2026,3,21,9,22.3855,98.3333,128.0,100.0,1.4168,100.0,9.9143,100.0,635.8351,100.0,652.1595,100.0,33.4435,100.0,50.0006,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,21,10,21.2376,98.3333,128.0,100.0,1.4168,100.0,9.914,100.0,635.3511,100.0,651.6621,100.0,33.442,100.0,50.0002,100.0,2.0,100.0,4.4333,100.0,1.0,100.0,1.0,100.0
2026,3,21,11,21.5885,93.3333,128.0,100.0,1.4168,100.0,9.9109,100.0,634.6362,100.0,650.9406,100.0,33.4598,100.0,50.0003,100.0,2.0,100.0,4.2333,100.0,1.0,100.0,1.0,100.0
2026,3,21,12,21.6574,95.0,128.0,100.0,1.4168,100.0,9.9108,100.0,634.1996,100.0,650.5107,100.0,33.4717,100.0,49.9994,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2026,3,21,13,21.6877,100.0,128.0,100.0,1.4168,100.0,9.9126,100.0,633.7117,100.0,650.0292,100.0,33.4513,100.0,49.9996,100.0,2.0,100.0,3.1,100.0,1.0,100.0,1.0,100.0
2026,3,21,14,22.3713,98.3333,128.0,100.0,1.4168,100.0,9.9142,100.0,633.5133,100.0,649.7992,100.0,33.4913,100.0,50.0006,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,21,15,19.7943,100.0,128.0,100.0,1.4168,100.0,9.9147,100.0,633.886,100.0,650.1755,100.0,33.502,100.0,49.9991,100.0,2.0,100.0,3.4,100.0,1.0,100.0,1.0,100.0
2026,3,21,16,17.9614,91.6667,128.0,100.0,1.4168,100.0,9.913,100.0,634.3495,100.0,650.6448,100.0,33.466,100.0,49.9997,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2026,3,21,17,12.2383,95.0,128.0,100.0,1.4168,100.0,9.913,100.0,634.8789,100.0,651.1822,100.0,33.4952,100.0,50.0003,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,21,18,5.6751,100.0,128.0,100.0,1.4168,100.0,9.9131,100.0,635.2419,100.0,651.5726,100.0,33.5192,100.0,49.9992,100.0,2.0,100.0,3.5333,100.0,1.0,100.0,1.0,100.0
2026,3,21,19,6.1085,100.0,128.0,100.0,1.4168,100.0,9.9158,100.0,635.5881,100.0,651.9239,100.0,33.5445,100.0,50.0006,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2026,3,21,20,4.7432,100.0,128.0,100.0,1.4168,100.0,9.9162,100.0,635.9814,100.0,652.3406,100.0,33.5617,100.0,49.9999,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,21,21,5.0117,100.0,128.0,100.0,1.4168,100.0,9.9156,100.0,635.8176,100.0,652.1743,100.0,33.5855,100.0,49.9989,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2026,3,21,22,3.968,98.3333,128.0,100.0,1.4168,100.0,9.9135,100.0,635.7758,100.0,652.124,100.0,33.5087,100.0,49.9997,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2026,3,21,23,3.5746,100.0,128.0,100.0,1.4168,100.0,9.9127,100.0,635.3099,100.0,651.6545,100.0,33.478,100.0,50.002,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,22,0,3.1963,100.0,128.0,100.0,1.4168,100.0,9.9136,100.0,635.0699,100.0,651.427,100.0,33.4718,100.0,50.0001,100.0,2.0,100.0,3.2167,100.0,1.0,100.0,1.0,100.0
2026,3,22,1,2.9386,100.0,128.0,100.0,1.4168,100.0,9.9163,100.0,634.6897,100.0,651.0668,100.0,33.4665,100.0,49.9988,100.0,2.0,100.0,2.9667,100.0,1.0,100.0,1.0,100.0
2026,3,22,2,2.8834,100.0,128.0,100.0,1.4168,100.0,9.9167,100.0,634.7637,100.0,651.1404,100.0,33.4698,100.0,49.9977,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2026,3,22,3,3.2851,90.0,128.0,100.0,1.4168,100.0,9.9149,100.0,634.7665,100.0,651.1367,100.0,33.4917,100.0,50.0007,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,22,4,2.4155,90.0,128.0,100.0,1.4168,100.0,9.9114,100.0,634.8946,100.0,651.2574,100.0,33.6803,100.0,50.0012,100.0,2.0,100.0,4.1333,100.0,1.0,100.0,1.0,100.0
2026,3,22,5,4.3085,90.0,128.0,100.0,1.4168,100.0,9.9092,100.0,635.2847,100.0,651.6402,100.0,33.6695,100.0,49.9998,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2026,3,22,6,12.8076,98.3333,128.0,100.0,1.4168,100.0,9.9116,100.0,635.7165,100.0,652.0804,100.0,33.5322,100.0,50.001,100.0,2.0,100.0,3.0,100.0,1.0,100.0,1.0,100.0
2026,3,22,7,15.9968,100.0,128.0,100.0,1.4168,100.0,9.9129,100.0,635.8454,100.0,652.2015,100.0,33.5292,100.0,49.9995,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,22,8,18.2786,95.0,128.0,100.0,1.4168,100.0,9.9137,100.0,635.5587,100.0,651.9192,100.0,33.5018,100.0,50.0001,100.0,2.0,100.0,3.5167,100.0,1.0,100.0,1.0,100.0
2026,3,22,9,20.3193,98.3333,128.0,98.3333,1.4168,98.3333,9.9111,98.3333,635.1339,98.3333,651.4642,98.3333,33.509,98.3333,49.9996,98.3333,2.0,98.3333,4.322,98.3333,1.0,98.3333,1.0,98.3333
2026,3,22,10,20.1118,100.0,128.0,100.0,1.4168,100.0,9.9102,100.0,634.7456,100.0,651.056,100.0,33.424,100.0,50.0004,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,22,11,18.4477,100.0,128.0,100.0,1.4168,100.0,9.9102,100.0,634.3254,100.0,650.633,100.0,33.4273,100.0,49.9999,100.0,2.0,100.0,3.55,100.0,1.0,100.0,1.0,100.0
2026,3,22,12,18.0937,86.6667,128.0,100.0,1.4168,100.0,9.9129,100.0,633.9441,100.0,650.2347,100.0,33.4695,100.0,50.0001,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,22,13,19.1433,98.3333,128.0,100.0,1.4168,100.0,9.9133,100.0,633.6655,100.0,649.964,100.0,33.5247,100.0,49.9996,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,22,14,17.6312,91.6667,128.0,100.0,1.4168,100.0,9.9131,100.0,633.6455,100.0,649.9386,100.0,33.5353,100.0,50.0003,100.0,2.0,100.0,4.0833,100.0,1.0,100.0,1.0,100.0
2026,3,22,15,16.3166,100.0,128.0,100.0,1.4168,100.0,9.9098,100.0,633.7593,100.0,650.0392,100.0,33.5487,100.0,50.0001,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2026,3,22,16,14.311,100.0,128.0,100.0,1.4168,100.0,9.9106,100.0,634.2062,100.0,650.4953,100.0,33.5982,100.0,49.9992,100.0,2.0,100.0,4.2,100.0,1.0,100.0,1.0,100.0
2026,3,22,17,5.8199,100.0,128.0,100.0,1.4168,100.0,9.9134,100.0,634.6247,100.0,650.9387,100.0,33.5783,100.0,50.0001,100.0,2.0,100.0,3.1167,100.0,1.0,100.0,1.0,100.0
2026,3,22,18,8.7882,83.3333,128.0,100.0,1.4168,100.0,9.9169,100.0,634.9129,100.0,651.2353,100.0,33.469,100.0,50.0,100.0,2.0,100.0,2.85,100.0,1.0,100.0,1.0,100.0
2026,3,22,19,20.5039,98.3333,128.0,100.0,1.4168,100.0,9.9173,100.0,635.5509,100.0,651.8815,100.0,33.471,100.0,49.9999,100.0,2.0,100.0,3.05,100.0,1.0,100.0,1.0,100.0
2026,3,22,20,17.9904,91.6667,128.0,100.0,1.4168,100.0,9.9161,100.0,635.8397,100.0,652.1881,100.0,33.4498,100.0,50.0004,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,22,21,16.6349,100.0,128.0,100.0,1.4168,100.0,9.9137,100.0,635.8118,100.0,652.1516,100.0,33.4952,100.0,50.0003,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
